step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
4287,424943,4287,0.0011203313805297672,1.0,1.0,,,
4288,424976,4288,0.0013988605368781216,1.0,1.0,,,
4289,425081,4289,0.0024134142553429903,1.0,1.0,4.1859809029475015,0.0,0.375
4290,425154,4290,0.0006891599736540854,1.0,1.0,,,
4291,425283,4291,0.0006668774097874186,1.0,1.0,,,
4292,425340,4292,0.002047311313796131,1.0,1.0,,,
4293,425461,4293,0.0005775535334734154,1.0,1.0,,,
4294,425550,4294,0.000747629403237879,1.0,1.0,,,
4295,425639,4295,0.00032779090121519774,1.0,1.0,,,
4296,425752,4296,0.000818568015874763,1.0,1.0,,,
4297,425921,4297,0.0010424963474981635,1.0,1.0,4.858972576620584,0.0,0.3815789473684211
4298,426026,4298,0.0005667078106233977,1.0,1.0,,,
4299,426235,4299,0.0006679121216019648,1.0,1.0,,,
4300,426260,4300,0.0005810760728603033,1.0,1.0,,,
4301,426341,4301,0.0007724777434638241,1.0,1.0,,,
4302,426454,4302,0.000695124620492378,1.0,1.0,,,
4303,426535,4303,0.0006572664142982916,1.0,1.0,,,
4304,426632,4304,0.0011958794128876346,1.0,1.0,,,
4305,426865,4305,0.0007106343516354999,1.0,1.0,5.113253321224308,0.0,0.46153846153846156
4306,426954,4306,0.0007093411216297083,1.0,1.0,,,
4307,426995,4307,0.0015488790004979478,1.0,1.0,,,
4308,427068,4308,0.000708749824760299,1.0,1.0,,,
4309,427141,4309,0.0003565321935866687,1.0,1.0,,,
4310,427198,4310,0.0006962410863239351,1.0,1.0,,,
4311,427271,4311,0.025026678062804324,0.0,0.9836065573770492,,,
4312,427392,4312,0.0006776849263582959,1.0,1.0,,,
4313,427577,4313,0.0005376647184607217,1.0,1.0,5.483730680098026,0.0,0.32727272727272727
4314,427642,4314,0.0010470000901472165,1.0,1.0,,,
4315,427699,4315,0.0008158417047353035,1.0,1.0,,,
4316,427860,4316,0.0010005875773541888,1.0,1.0,,,
4317,427925,4317,0.0008018645901795641,1.0,1.0,,,
4318,428006,4318,0.0003916272668430612,1.0,1.0,,,
4319,428087,4319,0.00046904227223131304,1.0,1.0,,,
4320,428160,4320,0.0009311665566987416,1.0,1.0,,,
4321,428273,4321,0.0005187670174167026,1.0,1.0,2.7068415060022066,0.0,0.45
4322,428322,4322,0.00039618615474545037,1.0,1.0,,,
4323,428395,4323,0.0010636891311817068,1.0,1.0,,,
4324,428452,4324,0.001067292647771885,1.0,1.0,,,
4325,428541,4325,0.0013180261053954208,1.0,1.0,,,
4326,428614,4326,0.0005987880969642134,1.0,1.0,,,
4327,428711,4327,0.0010810617626223497,1.0,1.0,,,
4328,428800,4328,0.0006955230179547636,1.0,1.0,,,
4329,428921,4329,0.0006195005488944882,1.0,1.0,4.125132876957604,0.0,0.49206349206349204
4330,429002,4330,0.0009740295012024589,1.0,1.0,,,
4331,429075,4331,0.0007194503776320084,1.0,1.0,,,
4332,429140,4332,0.0006314812987953911,1.0,1.0,,,
4333,429357,4333,0.000588824615674676,1.0,1.0,,,
4334,429534,4334,0.0006666757527587014,1.0,1.0,,,
4335,429567,4335,0.00106183745067165,1.0,1.0,,,
4336,429728,4336,0.016709980574547884,0.0,0.9931972789115646,,,
4337,429801,4337,0.001167266504453508,1.0,1.0,5.4833332767213125,0.0,0.2727272727272727
4338,429890,4338,0.000777642595054786,1.0,1.0,,,
4339,429987,4339,0.00028716045831317296,1.0,1.0,,,
4340,430140,4340,0.0008759267767457259,1.0,1.0,,,
4341,430293,4341,0.0008423161790960913,1.0,1.0,,,
4342,430342,4342,0.001082978068005976,1.0,1.0,,,
4343,430503,4343,0.000608473685421135,1.0,1.0,,,
4344,430648,4344,0.002644120761519544,1.0,1.0,,,
4345,430785,4345,0.0005828163163686514,1.0,1.0,5.051144588309671,0.0,0.425531914893617
4346,430818,4346,0.0005974580379373506,1.0,1.0,,,
4347,430891,4347,0.0007204235866489009,1.0,1.0,,,
4348,431036,4348,0.0012982883143582433,1.0,1.0,,,
4349,431093,4349,0.0007412694096414691,1.0,1.0,,,
4350,431150,4350,0.001000611971774725,1.0,1.0,,,
4351,431207,4351,0.00038354779635132075,1.0,1.0,,,
4352,431328,4352,0.0008006777004110527,1.0,1.0,,,
4353,431433,4353,0.0017208293522794574,1.0,1.0,3.6479909327455435,0.0,0.52
4354,431626,4354,0.0013186445593969657,1.0,1.0,,,
4355,431787,4355,0.0012678132042571804,1.0,1.0,,,
4356,431860,4356,0.001032863599852405,1.0,1.0,,,
4357,432013,4357,0.0013819848716422904,1.0,1.0,,,
4358,432142,4358,0.0011078953862388597,1.0,1.0,,,
4359,432271,4359,0.0004890763003595477,1.0,1.0,,,
4360,432336,4360,0.0013438979464079016,1.0,1.0,,,
4361,432569,4361,0.0007004749999614291,1.0,1.0,5.282097588395435,0.0,0.5
4362,432658,4362,0.0004339457161916986,1.0,1.0,,,
4363,432771,4363,0.0012399027242034678,1.0,1.0,,,
4364,432828,4364,0.00048180679420097147,1.0,1.0,,,
4365,432909,4365,0.00080720681441413,1.0,1.0,,,
4366,433054,4366,0.0014047885532910854,1.0,1.0,,,
4367,433151,4367,0.0007062403000916126,1.0,1.0,,,
4368,433368,4368,0.0005015479605416389,1.0,1.0,,,
4369,433433,4369,0.0013336964771506722,1.0,1.0,5.411881172040212,0.0,0.42592592592592593
4370,433474,4370,0.0006334099790328055,1.0,1.0,,,
4371,433579,4371,0.0013281402270002036,1.0,1.0,,,
4372,433796,4372,0.000791466966862902,1.0,1.0,,,
4373,433877,4373,0.0008315354760060601,1.0,1.0,,,
4374,433950,4374,0.0008587564211265667,1.0,1.0,,,
4375,434055,4375,0.0009443557497837456,1.0,1.0,,,
4376,434136,4376,0.0027751189668784875,1.0,1.0,,,
4377,434209,4377,0.0006553686739594313,1.0,1.0,2.2722252796466216,0.0,0.5714285714285714
4378,434330,4378,0.0010177345880478632,1.0,1.0,,,
4379,434451,4379,0.0007863303769403416,1.0,1.0,,,
4380,434492,4380,0.0014494443703430024,1.0,1.0,,,
4381,434525,4381,0.0010021575043040088,1.0,1.0,,,
4382,434622,4382,0.0015681910700184373,1.0,1.0,,,
4383,434863,4383,0.0007939298763140859,1.0,1.0,,,
4384,434960,4384,0.0019398252128016522,1.0,1.0,,,
4385,435041,4385,0.0007976672320203732,1.0,1.0,3.9352977012551884,0.0,0.5740740740740741
4386,435162,4386,0.0008285306671718617,1.0,1.0,,,
4387,435251,4387,0.0012170892440205253,1.0,1.0,,,
4388,435340,4388,0.0006093819714793564,1.0,1.0,,,
4389,435373,4389,0.0014260522258965837,1.0,1.0,,,
4390,435462,4390,0.0005046689580364731,1.0,1.0,,,
4391,435503,4391,0.0017506079732512916,1.0,1.0,,,
4392,435544,4392,0.0011416627050166426,1.0,1.0,,,
4393,435657,4393,0.00048819952508620995,1.0,1.0,3.5472563241027317,0.0,0.527027027027027
4394,435834,4394,0.0005759330491530694,1.0,1.0,,,
4395,435899,4395,0.0007546580997938791,1.0,1.0,,,
4396,435980,4396,0.000752126560729934,1.0,1.0,,,
4397,436189,4397,0.0006046373930158977,1.0,1.0,,,
4398,436446,4398,0.0010266978580383656,1.0,1.0,,,
4399,436503,4399,0.001108443627348795,1.0,1.0,,,
4400,436584,4400,0.0008765358180355775,1.0,1.0,,,
4401,436617,4401,0.001069381747545517,1.0,1.0,4.709684853982261,0.0,0.38181818181818183
4402,436690,4402,0.0006608904001004608,1.0,1.0,,,
4403,436787,4403,0.0006790049395851719,1.0,1.0,,,
4404,436900,4404,0.0003927857390600613,1.0,1.0,,,
4405,436981,4405,0.000887872674249742,1.0,1.0,,,
4406,437166,4406,0.0009875923886082298,1.0,1.0,,,
4407,437215,4407,0.001353281900569847,1.0,1.0,,,
4408,437320,4408,0.0005638581530774627,1.0,1.0,,,
4409,437433,4409,0.0012486813706701482,1.0,1.0,4.626507338118684,0.0,0.4444444444444444
4410,437562,4410,0.0018733332960603642,1.0,1.0,,,
4411,437683,4411,0.0005024388018296501,1.0,1.0,,,
4412,437732,4412,0.0009541733583572073,1.0,1.0,,,
4413,437845,4413,0.0008235203558445089,1.0,1.0,,,
4414,437934,4414,0.000788333080935965,1.0,1.0,,,
4415,438079,4415,0.001213729040969144,1.0,1.0,,,
4416,438136,4416,0.002076168400161009,1.0,1.0,,,
4417,438233,4417,0.0006959431623344928,1.0,1.0,2.94837967548634,0.0,0.5490196078431373
4418,438298,4418,0.0020032380267855656,1.0,1.0,,,
4419,438379,4419,0.001040853777716535,1.0,1.0,,,
4420,438516,4420,0.00041109413365961786,1.0,1.0,,,
4421,438573,4421,0.0014677587068485259,1.0,1.0,,,
4422,438654,4422,0.00037755683428202506,1.0,1.0,,,
4423,438735,4423,0.002185672176186316,1.0,1.0,,,
4424,438792,4424,0.0007710916651248261,1.0,1.0,,,
4425,438865,4425,0.0035743164015972833,1.0,1.0,4.152525985946376,0.0,0.45454545454545453
4426,438994,4426,0.0008705635105630138,1.0,1.0,,,
4427,439115,4427,0.0003403087084089502,1.0,1.0,,,
4428,439148,4428,0.0016915259525858062,1.0,1.0,,,
4429,439221,4429,0.00036804671195889046,1.0,1.0,,,
4430,439302,4430,0.00024381683194332738,1.0,1.0,,,
4431,439407,4431,0.0016688104389018155,1.0,1.0,,,
4432,439440,4432,0.0008432879286901596,1.0,1.0,,,
4433,439521,4433,0.0005868491332332795,1.0,1.0,3.6572302325328083,0.0,0.47761194029850745
4434,439618,4434,0.0007423783906501136,1.0,1.0,,,
4435,439667,4435,0.00016659207331523856,1.0,1.0,,,
4436,439772,4436,0.0003493720424693965,1.0,1.0,,,
4437,439853,4437,0.0006424354621418332,1.0,1.0,,,
4438,440070,4438,0.0004602735946232251,1.0,1.0,,,
4439,440151,4439,0.0006845877265512997,1.0,1.0,,,
4440,440192,4440,0.0008528465797731854,1.0,1.0,,,
4441,440265,4441,0.0008808705683409811,1.0,1.0,4.253307209140939,0.0,0.48214285714285715
4442,440506,4442,0.0006492877750421092,1.0,1.0,,,
4443,440547,4443,0.000479809569897359,1.0,1.0,,,
4444,440620,4444,0.0008861854631282995,1.0,1.0,,,
4445,440765,4445,0.0023229102390778934,1.0,1.0,,,
4446,440862,4446,0.0013389582977323751,1.0,1.0,,,
4447,441119,4447,0.0006654081943929756,1.0,1.0,,,
4448,441168,4448,0.00084884233702413,1.0,1.0,,,
4449,441249,4449,0.0007225731913352717,1.0,1.0,2.322088649896832,0.0,0.25
4450,441362,4450,0.0006944578652039011,1.0,1.0,,,
4451,441499,4451,0.000989948825795608,1.0,1.0,,,
4452,441716,4452,0.0006714644231997684,1.0,1.0,,,
4453,441925,4453,0.0005127082712686715,1.0,1.0,,,
4454,441998,4454,0.000839793135074621,1.0,1.0,,,
4455,442151,4455,0.0010661776718605678,1.0,1.0,,,
4456,442192,4456,0.0007410551760625738,1.0,1.0,,,
4457,442297,4457,0.0010870845968113598,1.0,1.0,3.445651302953963,0.0,0.5376344086021505
4458,442378,4458,0.0009852083775029287,1.0,1.0,,,
4459,442427,4459,0.0010423659342240297,1.0,1.0,,,
4460,442508,4460,0.0004735086234580522,1.0,1.0,,,
4461,442573,4461,0.0005513172319396721,1.0,1.0,,,
4462,442766,4462,0.0005346896864224248,1.0,1.0,,,
4463,442799,4463,0.0014692240329425134,1.0,1.0,,,
4464,442920,4464,0.0006883532424138585,1.0,1.0,,,
4465,443073,4465,0.0005553119793424231,1.0,1.0,5.698240574167341,0.0,0.3333333333333333
4466,443170,4466,0.0005679563834658492,1.0,1.0,,,
4467,443211,4467,0.0009873747222414232,1.0,1.0,,,
4468,443260,4468,0.0008660023452426203,1.0,1.0,,,
4469,443349,4469,0.0007252760395260987,1.0,1.0,,,
4470,443462,4470,0.0007916664067560675,1.0,1.0,,,
4471,443527,4471,0.001468151237633064,1.0,1.0,,,
4472,443608,4472,0.0005790291557863014,1.0,1.0,,,
4473,443737,4473,0.0010494055408116054,1.0,1.0,4.349332177901156,0.0,0.5245901639344263
4474,443826,4474,0.001088600074484289,1.0,1.0,,,
4475,443907,4475,0.0008442999345491062,1.0,1.0,,,
4476,443956,4476,0.0011303719108184988,1.0,1.0,,,
4477,444029,4477,0.0008401085199461729,1.0,1.0,,,
4478,444102,4478,0.0009616982932284654,1.0,1.0,,,
4479,444215,4479,0.00021555039243688768,1.0,1.0,,,
4480,444280,4480,0.0004626973235140053,1.0,1.0,,,
4481,444385,4481,0.00090468528579773,1.0,1.0,4.40535841261464,0.0,0.42857142857142855
4482,444450,4482,0.000796219967853391,1.0,1.0,,,
4483,444579,4483,0.0009401716296602913,1.0,1.0,,,
4484,444692,4484,0.0005605779655554447,1.0,1.0,,,
4485,444749,4485,0.00139165571167715,1.0,1.0,,,
4486,444926,4486,0.00041897337156911234,1.0,1.0,,,
4487,445055,4487,0.00048591307380355,1.0,1.0,,,
4488,445128,4488,0.0006520156280667936,1.0,1.0,,,
4489,445289,4489,0.0008304226748050106,1.0,1.0,5.335593015435349,0.0,0.4
4490,445346,4490,0.0005525923817177057,1.0,1.0,,,
4491,445459,4491,0.000952421457044369,1.0,1.0,,,
4492,445548,4492,0.0007370675670496883,1.0,1.0,,,
4493,445717,4493,0.0008557642871743031,1.0,1.0,,,
4494,445806,4494,0.00034800134013194525,1.0,1.0,,,
4495,446015,4495,0.0006945471164165105,1.0,1.0,,,
4496,446112,4496,0.0007442769586059759,1.0,1.0,,,
4497,446201,4497,0.0004910232763006855,1.0,1.0,4.966915878744558,0.0,0.38596491228070173
4498,446290,4498,0.0005012741072117357,1.0,1.0,,,
4499,446435,4499,0.001127891470062089,1.0,1.0,,,
4500,446540,4500,0.0007854394520068281,1.0,1.0,,,
4501,446637,4501,0.0006533282181243353,1.0,1.0,,,
4502,446782,4502,0.0010261197065794727,1.0,1.0,,,
4503,446911,4503,0.0007844371494727166,1.0,1.0,,,
4504,446960,4504,0.0009277422910359098,1.0,1.0,,,
4505,447033,4505,0.0008127275052327022,1.0,1.0,4.422775989526235,0.0,0.2916666666666667
4506,447154,4506,0.0006462035978616948,1.0,1.0,,,
4507,447235,4507,0.0007678309363690871,1.0,1.0,,,
4508,447284,4508,0.0010813918936331745,1.0,1.0,,,
4509,447389,4509,0.001033721275249365,1.0,1.0,,,
4510,447422,4510,0.0013856494406836184,1.0,1.0,,,
4511,447551,4511,0.0004927560805241481,1.0,1.0,,,
4512,447704,4512,0.0007185124191709454,1.0,1.0,,,
4513,447761,4513,0.0007321515495984899,1.0,1.0,3.314877895535944,0.0,0.4166666666666667
4514,447794,4514,0.0012061316333127792,1.0,1.0,,,
4515,447835,4515,0.0007728258468804939,1.0,1.0,,,
4516,447924,4516,0.0007663756181398445,1.0,1.0,,,
4517,448157,4517,0.0005185792160343073,1.0,1.0,,,
4518,448206,4518,0.0006057659127874023,1.0,1.0,,,
4519,448239,4519,0.0006670396279167079,1.0,1.0,,,
4520,448352,4520,0.0022580573305686,1.0,1.0,,,
4521,448473,4521,0.0004968277774316381,1.0,1.0,5.158199315472861,0.0,0.25
4522,448586,4522,0.0006012455280041401,1.0,1.0,,,
4523,448771,4523,0.00033348415073910235,1.0,1.0,,,
4524,448868,4524,0.0003273928506035221,1.0,1.0,,,
4525,448957,4525,0.0008396077418290108,1.0,1.0,,,
4526,449054,4526,0.0012063499440328703,1.0,1.0,,,
4527,449199,4527,0.0005639317754744787,1.0,1.0,,,
4528,449352,4528,0.000815419432987313,1.0,1.0,,,
4529,449513,4529,0.001050763766396905,1.0,1.0,3.886009017311283,0.0,0.48717948717948717
4530,449586,4530,0.0011904725794138293,1.0,1.0,,,
4531,449675,4531,0.0006704251632603267,1.0,1.0,,,
4532,449796,4532,0.0007414396135076846,1.0,1.0,,,
4533,449917,4533,0.0007134738049687239,1.0,1.0,,,
4534,450038,4534,0.0005804223613887748,1.0,1.0,,,
4535,450071,4535,0.0025167055385252194,1.0,1.0,,,
4536,450256,4536,0.0005804279965197878,1.0,1.0,,,
4537,450329,4537,0.002299483974319961,1.0,1.0,3.521102322070071,0.0,0.5384615384615384
4538,450394,4538,0.0013895255687407617,1.0,1.0,,,
4539,450555,4539,0.003990649367539376,1.0,1.0,,,
4540,450700,4540,0.0008905877257480398,1.0,1.0,,,
4541,450725,4541,0.0009408654521388372,1.0,1.0,,,
4542,450798,4542,0.0008752972263793403,1.0,1.0,,,
4543,450855,4543,0.0007847934794990966,1.0,1.0,,,
4544,450976,4544,0.000535414554896003,1.0,1.0,,,
4545,451137,4545,0.0008556056567492157,1.0,1.0,3.4497063623694686,0.0,0.4583333333333333
4546,451218,4546,0.0007890217243958376,1.0,1.0,,,
4547,451307,4547,0.0007300820275280401,1.0,1.0,,,
4548,451372,4548,0.0011099233262585795,1.0,1.0,,,
4549,451493,4549,0.000425273641086496,1.0,1.0,,,
4550,451582,4550,0.0005482847935300713,1.0,1.0,,,
4551,451663,4551,0.0008218721685058485,1.0,1.0,,,
4552,451736,4552,0.0009088430788443463,1.0,1.0,,,
4553,451793,4553,0.0012886681074660798,1.0,1.0,3.8339835882819386,0.0,0.46153846153846156
4554,452010,4554,0.00046145286394833973,1.0,1.0,,,
4555,452067,4555,0.0010956156034596226,1.0,1.0,,,
4556,452140,4556,0.0007616288915078446,1.0,1.0,,,
4557,452197,4557,0.0010629589969954013,1.0,1.0,,,
4558,452278,4558,0.0005077705281745893,1.0,1.0,,,
4559,452375,4559,0.0010155261581795709,1.0,1.0,,,
4560,452480,4560,0.0013954127786664388,1.0,1.0,,,
4561,452553,4561,0.0006058068354437533,1.0,1.0,2.9513855142006484,0.0,0.6296296296296297
4562,452626,4562,0.000652767311877156,1.0,1.0,,,
4563,452763,4563,0.0004773568541695899,1.0,1.0,,,
4564,452844,4564,0.0012852354096137618,1.0,1.0,,,
4565,452941,4565,0.0003831763140499511,1.0,1.0,,,
4566,452990,4566,0.0015439370160664958,1.0,1.0,,,
4567,453031,4567,0.001462380506871952,1.0,1.0,,,
4568,453104,4568,0.0007031167208389239,1.0,1.0,,,
4569,453193,4569,0.000924142209707571,1.0,1.0,4.1258549233693085,0.0,0.3157894736842105
4570,453266,4570,0.0011119941511296438,1.0,1.0,,,
4571,453331,4571,0.001077332122419543,1.0,1.0,,,
4572,453564,4572,0.0006004330330862423,1.0,1.0,,,
4573,453613,4573,0.0009353665310502753,1.0,1.0,,,
4574,453790,4574,0.0005062575414109427,1.0,1.0,,,
4575,453847,4575,0.0016388623592839783,1.0,1.0,,,
4576,453912,4576,0.0006218615915304948,1.0,1.0,,,
4577,454065,4577,0.0007916972631028852,1.0,1.0,6.077678984747358,0.0,0.21621621621621623
4578,454178,4578,0.00041363757275891236,1.0,1.0,,,
4579,454235,4579,0.001719965730448578,1.0,1.0,,,
4580,454388,4580,0.10451468863579924,0.0,0.9852941176470589,,,
4581,454445,4581,0.0006453218678539229,1.0,1.0,,,
4582,454502,4582,0.0004810163838315163,1.0,1.0,,,
4583,454591,4583,0.0008194611054824787,1.0,1.0,,,
4584,454704,4584,0.0010006871748576632,1.0,1.0,,,
4585,454801,4585,0.0010811819856658112,1.0,1.0,4.716474018464868,0.0,0.417910447761194
4586,454962,4586,0.0004994024028361288,1.0,1.0,,,
4587,455075,4587,0.0007789107278151874,1.0,1.0,,,
4588,455204,4588,0.0005995570585513343,1.0,1.0,,,
4589,455309,4589,0.0004763891088296646,1.0,1.0,,,
4590,455382,4590,0.0011327507829422246,1.0,1.0,,,
4591,455463,4591,0.0008869412373386965,1.0,1.0,,,
4592,455512,4592,0.0006799616668505919,1.0,1.0,,,
4593,455561,4593,0.0007415899771047782,1.0,1.0,4.088671524866383,0.0,0.43859649122807015
4594,455634,4594,0.0006992603557041832,1.0,1.0,,,
4595,455675,4595,0.0005791071153293929,1.0,1.0,,,
4596,455756,4596,0.00046737587012886194,1.0,1.0,,,
4597,455845,4597,0.0004974825328512367,1.0,1.0,,,
4598,455934,4598,0.0004970413841444229,1.0,1.0,,,
4599,456031,4599,0.0005942970286738417,1.0,1.0,,,
4600,456072,4600,0.001042695233980112,1.0,1.0,,,
4601,456169,4601,0.0006983881781956154,1.0,1.0,3.310997077445027,0.0,0.4909090909090909
4602,456274,4602,0.0004142544789172083,1.0,1.0,,,
4603,456419,4603,0.0007331882131364508,1.0,1.0,,,
4604,456476,4604,0.0009346523102454947,1.0,1.0,,,
4605,456621,4605,0.0008448090102848452,1.0,1.0,,,
4606,456702,4606,0.0007092853085589112,1.0,1.0,,,
4607,456791,4607,0.00031108715818310825,1.0,1.0,,,
4608,456952,4608,0.0007293634895496019,1.0,1.0,,,
4609,457025,4609,0.0008599671270891917,1.0,1.0,5.285300534258017,0.0,0.4
4610,457114,4610,0.00031237913503837626,1.0,1.0,,,
4611,457235,4611,0.0004782308407438383,1.0,1.0,,,
4612,457308,4612,0.0006135502852540102,1.0,1.0,,,
4613,457389,4613,0.00034845263771093475,1.0,1.0,,,
4614,457574,4614,0.0002089293010334976,1.0,1.0,,,
4615,457647,4615,0.0008438883410108388,1.0,1.0,,,
4616,457760,4616,0.0006828684192119853,1.0,1.0,,,
4617,457793,4617,0.001330030768775572,1.0,1.0,3.7917954032844094,0.0,0.3333333333333333
4618,457882,4618,0.00032270085187535393,1.0,1.0,,,
4619,457987,4619,0.001216510665050543,1.0,1.0,,,
4620,458196,4620,0.00044451073082556956,1.0,1.0,,,
4621,458349,4621,0.0026155954410802,1.0,1.0,,,
4622,458462,4622,0.000717442704526446,1.0,1.0,,,
4623,458519,4623,0.0010582377612711013,1.0,1.0,,,
4624,458608,4624,0.0004265962483775096,1.0,1.0,,,
4625,458689,4625,0.0006549893330643785,1.0,1.0,4.155389119831071,0.0,0.49019607843137253
4626,458850,4626,0.000541251393966963,1.0,1.0,,,
4627,458971,4627,0.00014548977910526164,1.0,1.0,,,
4628,459028,4628,0.00043757897639035755,1.0,1.0,,,
4629,459101,4629,0.00020858253216954854,1.0,1.0,,,
4630,459318,4630,0.0003361726567370745,1.0,1.0,,,
4631,459439,4631,0.00040799402820331453,1.0,1.0,,,
4632,459600,4632,0.0004528389779155297,1.0,1.0,,,
4633,459729,4633,0.0006336406014045482,1.0,1.0,2.6083610190834925,0.0,0.5555555555555556
4634,459778,4634,0.0008343351052107551,1.0,1.0,,,
4635,459875,4635,0.0011750720721145965,1.0,1.0,,,
4636,459908,4636,0.0007290660571318064,1.0,1.0,,,
4637,460005,4637,0.0005999705125888907,1.0,1.0,,,
4638,460126,4638,0.0007597163230350976,1.0,1.0,,,
4639,460271,4639,0.001949881173241176,1.0,1.0,,,
4640,460320,4640,0.0012145585753039966,1.0,1.0,,,
4641,460449,4641,0.0006348638131900853,1.0,1.0,5.6875931851236,0.0,0.4142857142857143
4642,460506,4642,0.0009058820626708856,1.0,1.0,,,
4643,460587,4643,0.00026963481228391124,1.0,1.0,,,
4644,460612,4644,0.0006803253692631491,1.0,1.0,,,
4645,460661,4645,0.000689369053217585,1.0,1.0,,,
4646,460726,4646,0.0011492526360725019,1.0,1.0,,,
4647,460767,4647,0.0006974163761775146,1.0,1.0,,,
4648,460840,4648,0.0007959055138653861,1.0,1.0,,,
4649,460913,4649,0.0008904888738112187,1.0,1.0,5.040949960206075,0.0,0.5522388059701493
4650,460986,4650,0.0006839386565008057,1.0,1.0,,,
4651,461059,4651,0.0006769707336003941,1.0,1.0,,,
4652,461140,4652,0.0009699079669048913,1.0,1.0,,,
4653,461317,4653,0.0004267544504236654,1.0,1.0,,,
4654,461558,4654,0.0005704810942387013,1.0,1.0,,,
4655,461687,4655,0.0005696898204108924,1.0,1.0,,,
4656,461792,4656,0.000799097975577626,1.0,1.0,,,
4657,461849,4657,0.0010066943325313408,1.0,1.0,3.946523258702533,0.0,0.3953488372093023
4658,461906,4658,0.0008005274617967067,1.0,1.0,,,
4659,461995,4659,0.0006548523184762186,1.0,1.0,,,
4660,462084,4660,0.0008757180392423436,1.0,1.0,,,
4661,462165,4661,0.0005163644936003635,1.0,1.0,,,
4662,462374,4662,0.000517930693021825,1.0,1.0,,,
4663,462487,4663,0.00048506964077713884,1.0,1.0,,,
4664,462584,4664,0.00047205369767056027,1.0,1.0,,,
4665,462713,4665,0.000699273633502866,1.0,1.0,5.761094303167316,0.0,0.4358974358974359
4666,462770,4666,0.0008983837101124995,1.0,1.0,,,
4667,462859,4667,0.0006375403926990231,1.0,1.0,,,
4668,462932,4668,0.0008202466267113175,1.0,1.0,,,
4669,463093,4669,0.0008145800941100205,1.0,1.0,,,
4670,463166,4670,0.0007138555993568,1.0,1.0,,,
4671,463423,4671,0.0003949720549302782,1.0,1.0,,,
4672,463488,4672,0.0007031154676125695,1.0,1.0,,,
4673,463577,4673,0.00027481729425380894,1.0,1.0,5.376075728739615,0.0,0.40476190476190477
4674,463610,4674,0.0009905128539267592,1.0,1.0,,,
4675,463691,4675,0.0006677979189437622,1.0,1.0,,,
4676,463804,4676,0.0006734886821752946,1.0,1.0,,,
4677,463877,4677,0.0006941765542311866,1.0,1.0,,,
